customer_id,region,month,login_days
107,South America,2021-04-01,9
361,Europe,2021-04-01,3
388,North America,2021-04-01,17
121,North America,2021-04-01,19
389,Asia,2021-04-01,24
117,Europe,2021-04-01,14
646,South America,2021-04-01,7
371,South America,2021-04-01,9
652,North America,2021-04-01,18
377,South America,2021-04-01,7
111,Asia,2021-04-01,16
671,Europe,2021-04-01,24
366,Asia,2021-04-01,18
653,Europe,2021-04-01,10
381,Asia,2021-04-01,26
631,North America,2021-04-01,23
228,South America,2021-04-01,8
627,South America,2021-04-01,9
481,North America,2021-04-01,17
164,Asia,2021-04-01,23
322,South America,2021-04-01,12
597,North America,2021-04-01,18
465,South America,2021-04-01,10
668,South America,2021-04-01,8
587,Asia,2021-04-01,23
275,Europe,2021-04-01,12
320,Europe,2021-04-01,18
543,South America,2021-04-01,9
501,South America,2021-04-01,9
592,South America,2021-04-01,10
213,Asia,2021-04-01,15
571,Asia,2021-04-01,20
189,Asia,2021-04-01,30
495,North America,2021-04-01,20
542,North America,2021-04-01,25
165,Europe,2021-04-01,10
570,North America,2021-04-01,12
454,Europe,2021-04-01,18
431,Asia,2021-04-01,16
595,South America,2021-04-01,8
274,North America,2021-04-01,18
515,North America,2021-04-01,19
215,Europe,2021-04-01,12
596,Asia,2021-04-01,17
506,South America,2021-04-01,6
321,South America,2021-04-01,11
229,South America,2021-04-01,13
666,Europe,2021-04-01,22
233,South America,2021-04-01,8
448,North America,2021-04-01,19
260,South America,2021-04-01,9
433,Europe,2021-04-01,8
593,Europe,2021-04-01,18
167,North America,2021-04-01,12
307,South America,2021-04-01,13
283,South America,2021-04-01,11
205,Asia,2021-04-01,16
661,Europe,2021-04-01,8
313,South America,2021-04-01,10
258,Asia,2021-04-01,19
580,Asia,2021-04-01,16
519,South America,2021-04-01,10
552,Europe,2021-04-01,6
553,Europe,2021-04-01,12
471,South America,2021-04-01,14
349,Europe,2021-04-01,9
502,Europe,2021-04-01,13
318,Asia,2021-04-01,20
503,Asia,2021-04-01,19
180,Asia,2021-04-01,16
301,Europe,2021-04-01,16
475,North America,2021-04-01,21
480,North America,2021-04-01,20
319,North America,2021-04-01,16
188,Asia,2021-04-01,22
527,Europe,2021-04-01,8
250,Asia,2021-04-01,27
299,Asia,2021-04-01,22
214,Europe,2021-04-01,15
594,South America,2021-04-01,8
200,South America,2021-04-01,11
240,Asia,2021-04-01,30
521,Europe,2021-04-01,17
166,Asia,2021-04-01,17
288,Asia,2021-04-01,28
432,South America,2021-04-01,10
544,South America,2021-04-01,10
168,Asia,2021-04-01,22
254,Asia,2021-04-01,25
298,South America,2021-04-01,8
436,Europe,2021-04-01,20
170,South America,2021-04-01,10
300,Asia,2021-04-01,16
477,South America,2021-04-01,2
590,South America,2021-04-01,11
195,South America,2021-04-01,6
241,Asia,2021-04-01,22
466,North America,2021-04-01,17
187,Asia,2021-04-01,30
276,South America,2021-04-01,11
169,Asia,2021-04-01,26
317,South America,2021-04-01,10
212,Europe,2021-04-01,7
664,Asia,2021-04-01,13
230,North America,2021-04-01,22
435,North America,2021-04-01,17
546,Europe,2021-04-01,16
133,South America,2021-04-01,15
629,Asia,2021-04-01,15
581,Europe,2021-04-01,15
134,Asia,2021-04-01,25
350,Asia,2021-04-01,26
628,North America,2021-04-01,16
135,Asia,2021-04-01,24
412,North America,2021-04-01,20
659,North America,2021-04-01,16
434,North America,2021-04-01,19
398,Asia,2021-04-01,24
132,Europe,2021-04-01,17
352,South America,2021-04-01,10
630,Europe,2021-04-01,17
397,Europe,2021-04-01,17
351,Europe,2021-04-01,13
399,North America,2021-04-01,21
453,South America,2021-04-01,11
316,South America,2021-04-01,8
558,South America,2021-04-01,13
96,North America,2021-04-01,19
478,North America,2021-04-01,15
210,South America,2021-04-01,6
239,Europe,2021-04-01,12
437,North America,2021-04-01,15
547,North America,2021-04-01,21
476,South America,2021-04-01,13
257,Europe,2021-04-01,16
517,North America,2021-04-01,21
572,Europe,2021-04-01,18
171,Asia,2021-04-01,27
315,Asia,2021-04-01,27
591,North America,2021-04-01,16
278,Europe,2021-04-01,22
588,North America,2021-04-01,14
314,South America,2021-04-01,9
201,Europe,2021-04-01,19
589,Asia,2021-04-01,20
277,South America,2021-04-01,8
452,Europe,2021-04-01,13
545,Europe,2021-04-01,13
516,Europe,2021-04-01,18
505,Europe,2021-04-01,14
259,Europe,2021-04-01,15
287,Europe,2021-04-01,9
172,North America,2021-04-01,17
400,South America,2021-04-01,12
557,North America,2021-04-01,18
526,Asia,2021-04-01,22
438,Asia,2021-04-01,24
186,Asia,2021-04-01,27
251,South America,2021-04-01,7
179,Europe,2021-04-01,17
94,Europe,2021-04-01,13
141,Asia,2021-05-01,13
327,North America,2021-05-01,16
158,Asia,2021-05-01,24
248,North America,2021-05-01,17
424,South America,2021-05-01,10
143,Asia,2021-05-01,15
603,Europe,2021-05-01,17
602,North America,2021-05-01,9
242,Asia,2021-05-01,25
329,South America,2021-05-01,11
508,Europe,2021-05-01,20
618,North America,2021-05-01,18
445,South America,2021-05-01,10
620,Europe,2021-05-01,14
425,South America,2021-05-01,10
408,Asia,2021-05-01,26
342,South America,2021-05-01,8
343,Europe,2021-05-01,16
149,Asia,2021-05-01,13
414,Europe,2021-05-01,21
608,Europe,2021-05-01,13
100,Europe,2021-05-01,18
332,Europe,2021-05-01,19
375,North America,2021-05-01,21
156,South America,2021-05-01,8
422,North America,2021-05-01,15
604,South America,2021-05-01,12
423,North America,2021-05-01,14
328,South America,2021-05-01,10
157,South America,2021-05-01,12
105,South America,2021-05-01,13
513,Europe,2021-05-01,11
419,South America,2021-05-01,9
631,North America,2021-05-01,16
341,North America,2021-05-01,18
660,South America,2021-05-01,10
381,Asia,2021-05-01,21
572,Europe,2021-05-01,9
353,Asia,2021-05-01,27
254,Asia,2021-05-01,25
131,North America,2021-05-01,21
186,Asia,2021-05-01,21
300,Asia,2021-05-01,12
571,Asia,2021-05-01,20
501,South America,2021-05-01,9
396,Europe,2021-05-01,16
453,South America,2021-05-01,11
411,Asia,2021-05-01,23
153,Asia,2021-05-01,24
187,Asia,2021-05-01,24
438,Asia,2021-05-01,13
530,Europe,2021-05-01,5
587,Asia,2021-05-01,28
607,North America,2021-05-01,17
331,Europe,2021-05-01,9
605,South America,2021-05-01,8
512,South America,2021-05-01,4
154,South America,2021-05-01,11
420,South America,2021-05-01,5
247,North America,2021-05-01,18
243,South America,2021-05-01,9
330,Europe,2021-05-01,12
155,North America,2021-05-01,24
619,South America,2021-05-01,7
421,Europe,2021-05-01,14
142,Asia,2021-05-01,15
409,Asia,2021-05-01,21
606,North America,2021-05-01,15
299,Asia,2021-05-01,26
95,Asia,2021-05-01,19
314,South America,2021-05-01,11
588,North America,2021-05-01,20
318,Asia,2021-05-01,11
168,Asia,2021-05-01,18
434,North America,2021-05-01,20
624,Europe,2021-05-01,20
376,Europe,2021-05-01,17
346,Europe,2021-05-01,12
150,Asia,2021-05-01,22
169,Asia,2021-05-01,26
404,Asia,2021-05-01,19
251,South America,2021-05-01,3
109,North America,2021-05-01,17
326,North America,2021-05-01,21
669,Europe,2021-05-01,15
137,North America,2021-05-01,19
591,North America,2021-05-01,21
403,Asia,2021-05-01,13
433,Europe,2021-05-01,12
594,South America,2021-05-01,7
336,North America,2021-05-01,18
172,North America,2021-05-01,25
625,North America,2021-05-01,15
407,North America,2021-05-01,15
659,North America,2021-05-01,16
505,Europe,2021-05-01,17
416,North America,2021-05-01,17
188,Asia,2021-05-01,25
432,South America,2021-05-01,12
250,Asia,2021-05-01,26
593,Europe,2021-05-01,16
319,North America,2021-05-01,13
167,North America,2021-05-01,18
166,Asia,2021-05-01,28
317,South America,2021-05-01,11
145,North America,2021-05-01,9
244,South America,2021-05-01,10
338,North America,2021-05-01,15
147,Europe,2021-05-01,21
614,South America,2021-05-01,9
413,North America,2021-05-01,17
510,South America,2021-05-01,10
615,North America,2021-05-01,20
511,North America,2021-05-01,17
146,Asia,2021-05-01,14
337,North America,2021-05-01,17
374,North America,2021-05-01,16
339,Europe,2021-05-01,12
612,South America,2021-05-01,5
616,Europe,2021-05-01,14
148,North America,2021-05-01,13
658,Asia,2021-05-01,21
613,Europe,2021-05-01,17
415,North America,2021-05-01,25
611,Europe,2021-05-01,8
610,Europe,2021-05-01,15
334,North America,2021-05-01,18
151,Europe,2021-05-01,20
340,South America,2021-05-01,12
144,Asia,2021-05-01,27
417,North America,2021-05-01,15
108,South America,2021-05-01,15
617,Asia,2021-05-01,26
655,Europe,2021-05-01,12
609,North America,2021-05-01,19
333,Asia,2021-05-01,13
152,North America,2021-05-01,21
418,North America,2021-05-01,20
509,South America,2021-05-01,13
335,South America,2021-05-01,14
410,Europe,2021-05-01,5
246,Asia,2021-05-01,23
570,North America,2021-05-01,21
567,Europe,2021-05-01,12
130,Europe,2021-05-01,18
308,North America,2021-05-01,14
400,South America,2021-05-01,7
350,Asia,2021-05-01,25
175,Europe,2021-05-01,23
518,South America,2021-05-01,13
444,Europe,2021-05-01,20
632,Europe,2021-05-01,19
517,North America,2021-05-01,14
173,South America,2021-05-01,13
586,South America,2021-05-01,7
439,Asia,2021-05-01,20
626,North America,2021-05-01,11
657,Asia,2021-05-01,20
313,South America,2021-05-01,10
348,Asia,2021-05-01,30
504,Asia,2021-05-01,20
311,Asia,2021-05-01,17
134,Asia,2021-05-01,28
349,Europe,2021-05-01,8
584,South America,2021-05-01,6
441,North America,2021-05-01,23
442,Europe,2021-05-01,6
177,Europe,2021-05-01,12
303,North America,2021-05-01,21
582,Europe,2021-05-01,16
310,North America,2021-05-01,4
238,South America,2021-05-01,15
252,North America,2021-05-01,17
443,North America,2021-05-01,18
663,Europe,2021-05-01,17
627,South America,2021-05-01,13
176,Europe,2021-05-01,15
583,Asia,2021-05-01,25
312,Asia,2021-05-01,25
111,Asia,2021-05-01,15
351,Europe,2021-05-01,12
306,Asia,2021-05-01,25
399,North America,2021-05-01,21
447,South America,2021-05-01,11
307,South America,2021-05-01,13
578,South America,2021-05-01,13
581,Europe,2021-05-01,8
237,Asia,2021-05-01,30
179,Europe,2021-05-01,11
652,North America,2021-05-01,9
628,North America,2021-05-01,20
580,Asia,2021-05-01,22
372,North America,2021-05-01,17
629,Asia,2021-05-01,17
457,North America,2021-05-01,15
519,South America,2021-05-01,12
180,Asia,2021-05-01,19
104,Europe,2021-05-01,11
579,South America,2021-05-01,11
94,Europe,2021-05-01,15
135,Asia,2021-05-01,24
174,Europe,2021-05-01,14
585,North America,2021-05-01,20
440,North America,2021-05-01,21
670,South America,2021-05-01,11
401,South America,2021-05-01,11
178,Europe,2021-05-01,16
133,South America,2021-05-01,9
667,Europe,2021-05-01,21
377,South America,2021-05-01,7
446,Asia,2021-05-01,9
503,Asia,2021-05-01,26
181,North America,2021-05-01,18
309,Asia,2021-05-01,14
182,North America,2021-05-01,17
592,South America,2021-05-01,4
253,North America,2021-05-01,19
456,South America,2021-05-01,11
574,South America,2021-05-01,10
302,Asia,2021-05-01,19
630,Europe,2021-05-01,17
520,South America,2021-05-01,10
397,Europe,2021-05-01,13
185,Asia,2021-05-01,21
664,Asia,2021-05-01,27
394,Europe,2021-05-01,12
298,South America,2021-05-01,11
189,Asia,2021-05-01,19
378,North America,2021-05-01,18
566,North America,2021-05-01,19
634,Asia,2021-05-01,17
128,North America,2021-05-01,17
371,South America,2021-05-01,11
352,South America,2021-05-01,7
450,Europe,2021-05-01,15
304,Asia,2021-05-01,26
301,Europe,2021-05-01,14
573,Asia,2021-05-01,18
236,Asia,2021-05-01,21
451,Asia,2021-05-01,26
577,North America,2021-05-01,14
448,North America,2021-05-01,21
183,South America,2021-05-01,10
184,Asia,2021-05-01,22
576,Europe,2021-05-01,16
132,Europe,2021-05-01,14
449,Asia,2021-05-01,24
502,Europe,2021-05-01,17
96,North America,2021-05-01,20
454,Europe,2021-05-01,13
575,North America,2021-05-01,16
458,Asia,2021-05-01,16
500,South America,2021-05-01,12
294,North America,2021-05-01,14
651,Europe,2021-05-01,8
297,North America,2021-05-01,17
190,Europe,2021-05-01,13
521,Europe,2021-05-01,14
568,Europe,2021-05-01,18
354,Asia,2021-05-01,14
455,North America,2021-05-01,18
295,Asia,2021-05-01,20
97,South America,2021-05-01,9
633,North America,2021-05-01,10
129,North America,2021-05-01,14
296,North America,2021-05-01,18
191,Asia,2021-05-01,25
395,South America,2021-05-01,14
235,Asia,2021-05-01,20
569,North America,2021-05-01,18
112,South America,2021-05-01,17
255,Europe,2021-05-01,12
192,North America,2021-05-01,23
565,South America,2021-05-01,14
293,South America,2021-05-01,7
194,Europe,2021-05-01,22
564,South America,2021-05-01,11
460,Europe,2021-05-01,16
193,Europe,2021-05-01,16
522,Asia,2021-05-01,25
292,North America,2021-05-01,17
356,Europe,2021-05-01,22
635,Asia,2021-05-01,17
459,Europe,2021-05-01,17
398,Asia,2021-05-01,23
103,South America,2021-05-01,13
461,South America,2021-05-01,11
355,North America,2021-05-01,17
305,Asia,2021-05-01,22
402,Europe,2021-05-01,8
239,Europe,2021-05-01,19
385,Asia,2021-05-01,21
540,Europe,2021-05-01,14
483,North America,2021-05-01,19
648,Asia,2021-05-01,10
271,North America,2021-05-01,23
265,Europe,2021-05-01,18
643,Europe,2021-05-01,16
665,North America,2021-05-01,19
117,Europe,2021-05-01,18
489,North America,2021-05-01,24
115,South America,2021-05-01,14
116,South America,2021-05-01,12
224,Europe,2021-05-01,19
656,Europe,2021-05-01,20
662,North America,2021-05-01,18
220,Europe,2021-05-01,18
119,North America,2021-05-01,12
481,North America,2021-05-01,15
645,Europe,2021-05-01,14
368,Asia,2021-05-01,12
218,South America,2021-05-01,10
99,Europe,2021-05-01,21
118,Asia,2021-05-01,20
494,South America,2021-05-01,10
217,North America,2021-05-01,22
272,Europe,2021-05-01,19
273,Asia,2021-05-01,19
380,Europe,2021-05-01,10
216,Asia,2021-05-01,29
541,North America,2021-05-01,19
482,South America,2021-05-01,9
644,North America,2021-05-01,12
260,South America,2021-05-01,11
365,Asia,2021-05-01,26
532,South America,2021-05-01,6
367,North America,2021-05-01,16
529,South America,2021-05-01,7
535,Asia,2021-05-01,19
267,South America,2021-05-01,14
222,South America,2021-05-01,10
366,Asia,2021-05-01,23
221,Asia,2021-05-01,17
487,North America,2021-05-01,17
534,Asia,2021-05-01,17
646,South America,2021-05-01,8
262,North America,2021-05-01,16
223,Europe,2021-05-01,16
533,Asia,2021-05-01,17
469,South America,2021-05-01,8
488,Asia,2021-05-01,20
266,Asia,2021-05-01,19
225,Asia,2021-05-01,30
490,Asia,2021-05-01,11
493,Asia,2021-05-01,22
492,Europe,2021-05-01,10
531,South America,2021-05-01,6
491,Europe,2021-05-01,23
647,North America,2021-05-01,17
383,Europe,2021-05-01,16
264,Asia,2021-05-01,27
268,North America,2021-05-01,14
226,North America,2021-05-01,15
536,Europe,2021-05-01,11
93,Europe,2021-05-01,12
227,North America,2021-05-01,23
671,Europe,2021-05-01,9
101,North America,2021-05-01,18
263,Europe,2021-05-01,13
382,Europe,2021-05-01,9
364,Asia,2021-05-01,28
261,South America,2021-05-01,15
113,North America,2021-05-01,26
201,Europe,2021-05-01,14
666,Europe,2021-05-01,16
412,North America,2021-05-01,16
203,Asia,2021-05-01,29
523,Asia,2021-05-01,28
289,North America,2021-05-01,14
370,Asia,2021-05-01,24
233,South America,2021-05-01,16
524,South America,2021-05-01,5
197,Asia,2021-05-01,22
556,South America,2021-05-01,5
291,South America,2021-05-01,10
286,Europe,2021-05-01,9
290,North America,2021-05-01,14
199,North America,2021-05-01,17
200,South America,2021-05-01,9
638,Asia,2021-05-01,22
393,Asia,2021-05-01,17
495,North America,2021-05-01,18
126,Europe,2021-05-01,13
125,North America,2021-05-01,20
285,Europe,2021-05-01,2
558,South America,2021-05-01,14
463,South America,2021-05-01,9
257,Europe,2021-05-01,15
563,Europe,2021-05-01,18
391,North America,2021-05-01,15
559,Asia,2021-05-01,17
359,South America,2021-05-01,11
650,South America,2021-05-01,7
637,North America,2021-05-01,19
437,North America,2021-05-01,13
465,South America,2021-05-01,14
358,North America,2021-05-01,21
234,South America,2021-05-01,12
560,Europe,2021-05-01,23
232,Europe,2021-05-01,10
256,South America,2021-05-01,8
245,Europe,2021-05-01,21
661,Europe,2021-05-01,19
528,Europe,2021-05-01,9
498,South America,2021-05-01,6
198,South America,2021-05-01,12
539,Europe,2021-05-01,10
228,South America,2021-05-01,15
270,North America,2021-05-01,18
219,Europe,2021-05-01,12
538,Europe,2021-05-01,20
485,Asia,2021-05-01,21
384,South America,2021-05-01,7
484,Europe,2021-05-01,17
561,North America,2021-05-01,20
468,Asia,2021-05-01,25
636,Europe,2021-05-01,20
562,North America,2021-05-01,19
202,North America,2021-05-01,19
196,North America,2021-05-01,19
124,North America,2021-05-01,19
466,North America,2021-05-01,15
288,Asia,2021-05-01,26
499,South America,2021-05-01,10
287,Europe,2021-05-01,8
462,North America,2021-05-01,19
555,Asia,2021-05-01,16
464,South America,2021-05-01,11
392,North America,2021-05-01,20
467,South America,2021-05-01,10
557,North America,2021-05-01,18
357,Asia,2021-05-01,15
269,North America,2021-05-01,19
215,Europe,2021-05-01,16
486,North America,2021-05-01,18
525,South America,2021-05-01,14
596,Asia,2021-05-01,23
430,North America,2021-05-01,7
506,South America,2021-05-01,7
321,South America,2021-05-01,13
345,Asia,2021-05-01,19
405,North America,2021-05-01,15
595,South America,2021-05-01,14
159,South America,2021-05-01,11
431,Asia,2021-05-01,19
515,North America,2021-05-01,16
163,Europe,2021-05-01,10
668,South America,2021-05-01,9
323,Europe,2021-05-01,11
598,South America,2021-05-01,7
106,Europe,2021-05-01,9
165,Europe,2021-05-01,12
164,Asia,2021-05-01,20
277,South America,2021-05-01,11
211,Europe,2021-05-01,17
546,Europe,2021-05-01,15
362,Asia,2021-05-01,21
259,Europe,2021-05-01,14
387,South America,2021-05-01,5
276,South America,2021-05-01,11
452,Europe,2021-05-01,17
597,North America,2021-05-01,17
315,Asia,2021-05-01,20
429,Asia,2021-05-01,22
622,Asia,2021-05-01,15
249,South America,2021-05-01,8
241,Asia,2021-05-01,20
139,Asia,2021-05-01,13
322,South America,2021-05-01,13
601,Asia,2021-05-01,13
426,North America,2021-05-01,21
373,Europe,2021-05-01,15
516,Europe,2021-05-01,16
590,South America,2021-05-01,14
110,North America,2021-05-01,22
316,South America,2021-05-01,16
170,South America,2021-05-01,8
240,Asia,2021-05-01,20
138,North America,2021-05-01,22
347,North America,2021-05-01,17
589,Asia,2021-05-01,13
435,North America,2021-05-01,23
127,North America,2021-05-01,20
171,Asia,2021-05-01,15
472,Europe,2021-05-01,16
195,South America,2021-05-01,14
653,Europe,2021-05-01,17
623,Asia,2021-05-01,25
507,Asia,2021-05-01,20
654,South America,2021-05-01,7
160,Asia,2021-05-01,17
600,North America,2021-05-01,22
621,South America,2021-05-01,11
140,North America,2021-05-01,15
320,Europe,2021-05-01,16
427,Europe,2021-05-01,18
325,Asia,2021-05-01,14
161,South America,2021-05-01,11
599,North America,2021-05-01,21
162,Europe,2021-05-01,12
428,South America,2021-05-01,14
344,North America,2021-05-01,11
514,Europe,2021-05-01,14
406,Europe,2021-05-01,11
324,South America,2021-05-01,11
230,North America,2021-05-01,28
547,North America,2021-05-01,19
436,Europe,2021-05-01,18
390,Europe,2021-05-01,10
554,South America,2021-05-01,8
284,Asia,2021-05-01,15
204,Europe,2021-05-01,13
497,Asia,2021-05-01,26
649,Asia,2021-05-01,29
496,Europe,2021-05-01,18
379,South America,2021-05-01,9
470,Asia,2021-05-01,17
283,South America,2021-05-01,7
205,Asia,2021-05-01,21
552,Europe,2021-05-01,18
471,South America,2021-05-01,10
639,Europe,2021-05-01,22
553,Europe,2021-05-01,15
123,North America,2021-05-01,11
389,Asia,2021-05-01,19
551,South America,2021-05-01,11
206,Asia,2021-05-01,29
537,South America,2021-05-01,9
550,Europe,2021-05-01,17
640,North America,2021-05-01,19
231,North America,2021-05-01,27
122,South America,2021-05-01,10
473,South America,2021-05-01,7
476,South America,2021-05-01,13
208,North America,2021-05-01,19
369,South America,2021-05-01,5
549,Asia,2021-05-01,19
474,North America,2021-05-01,18
102,Asia,2021-05-01,11
361,Europe,2021-05-01,7
209,North America,2021-05-01,12
280,North America,2021-05-01,18
360,North America,2021-05-01,14
207,Asia,2021-05-01,22
281,South America,2021-05-01,11
542,North America,2021-05-01,24
229,South America,2021-05-01,2
114,Asia,2021-05-01,28
279,Asia,2021-05-01,15
212,Europe,2021-05-01,21
282,South America,2021-05-01,9
258,Asia,2021-05-01,23
274,North America,2021-05-01,15
98,Europe,2021-05-01,18
526,Asia,2021-05-01,26
107,South America,2021-05-01,7
121,North America,2021-05-01,18
278,Europe,2021-05-01,14
210,South America,2021-05-01,9
475,North America,2021-05-01,12
641,Asia,2021-05-01,16
363,South America,2021-05-01,10
386,South America,2021-05-01,8
543,South America,2021-05-01,9
477,South America,2021-05-01,13
388,North America,2021-05-01,20
548,South America,2021-05-01,10
545,Europe,2021-05-01,14
120,Europe,2021-05-01,11
480,North America,2021-05-01,15
642,Europe,2021-05-01,11
478,North America,2021-05-01,18
544,South America,2021-05-01,8
479,North America,2021-05-01,14
214,Europe,2021-05-01,14
527,Europe,2021-05-01,25
136,Asia,2021-05-01,30
213,Asia,2021-05-01,20
275,Europe,2021-05-01,19
209,North America,2021-06-01,23
367,North America,2021-06-01,22
122,South America,2021-06-01,7
146,Asia,2021-06-01,24
313,South America,2021-06-01,9
317,South America,2021-06-01,10
199,North America,2021-06-01,19
340,South America,2021-06-01,10
226,North America,2021-06-01,19
210,South America,2021-06-01,7
347,North America,2021-06-01,18
153,Asia,2021-06-01,20
267,South America,2021-06-01,10
363,South America,2021-06-01,6
185,Asia,2021-06-01,24
208,North America,2021-06-01,18
312,Asia,2021-06-01,29
108,South America,2021-06-01,8
278,Europe,2021-06-01,7
251,South America,2021-06-01,19
220,Europe,2021-06-01,17
145,North America,2021-06-01,20
107,South America,2021-06-01,11
342,South America,2021-06-01,8
121,North America,2021-06-01,16
198,South America,2021-06-01,12
280,North America,2021-06-01,16
252,North America,2021-06-01,14
174,Europe,2021-06-01,4
238,South America,2021-06-01,8
311,Asia,2021-06-01,15
341,North America,2021-06-01,16
99,Europe,2021-06-01,13
295,Asia,2021-06-01,23
192,North America,2021-06-01,23
262,North America,2021-06-01,14
232,Europe,2021-06-01,8
292,North America,2021-06-01,12
261,South America,2021-06-01,11
164,Asia,2021-06-01,21
231,North America,2021-06-01,16
110,North America,2021-06-01,13
359,South America,2021-06-01,11
357,Asia,2021-06-01,17
216,Asia,2021-06-01,18
358,North America,2021-06-01,18
163,Europe,2021-06-01,26
293,South America,2021-06-01,11
176,Europe,2021-06-01,9
369,South America,2021-06-01,10
291,South America,2021-06-01,12
289,North America,2021-06-01,18
290,North America,2021-06-01,20
111,Asia,2021-06-01,30
230,North America,2021-06-01,18
217,North America,2021-06-01,14
215,Europe,2021-06-01,12
259,Europe,2021-06-01,13
296,North America,2021-06-01,15
159,South America,2021-06-01,9
160,Asia,2021-06-01,25
106,Europe,2021-06-01,19
189,Asia,2021-06-01,26
166,Asia,2021-06-01,24
360,North America,2021-06-01,14
297,North America,2021-06-01,20
353,Asia,2021-06-01,14
354,Asia,2021-06-01,20
161,South America,2021-06-01,10
143,Asia,2021-06-01,16
173,South America,2021-06-01,9
250,Asia,2021-06-01,21
170,South America,2021-06-01,10
197,Asia,2021-06-01,28
253,North America,2021-06-01,17
186,Asia,2021-06-01,23
148,North America,2021-06-01,22
100,Europe,2021-06-01,13
119,North America,2021-06-01,12
211,Europe,2021-06-01,7
343,Europe,2021-06-01,16
366,Asia,2021-06-01,28
227,North America,2021-06-01,15
150,Asia,2021-06-01,26
101,North America,2021-06-01,14
254,Asia,2021-06-01,13
237,Asia,2021-06-01,20
266,Asia,2021-06-01,22
255,Europe,2021-06-01,14
182,North America,2021-06-01,22
200,South America,2021-06-01,5
670,South America,2021-06-01,9
560,Europe,2021-06-01,20
463,South America,2021-06-01,12
572,Europe,2021-06-01,16
393,Asia,2021-06-01,24
219,Europe,2021-06-01,7
344,North America,2021-06-01,11
382,Europe,2021-06-01,8
308,North America,2021-06-01,21
172,North America,2021-06-01,20
365,Asia,2021-06-01,24
149,Asia,2021-06-01,28
282,South America,2021-06-01,11
190,Europe,2021-06-01,11
310,North America,2021-06-01,13
309,Asia,2021-06-01,30
305,Asia,2021-06-01,21
123,North America,2021-06-01,11
239,Europe,2021-06-01,18
368,Asia,2021-06-01,20
339,Europe,2021-06-01,12
281,South America,2021-06-01,9
147,Europe,2021-06-01,16
314,South America,2021-06-01,7
175,Europe,2021-06-01,22
279,Asia,2021-06-01,21
124,North America,2021-06-01,18
338,North America,2021-06-01,19
316,South America,2021-06-01,4
144,Asia,2021-06-01,28
315,Asia,2021-06-01,30
98,Europe,2021-06-01,16
228,South America,2021-06-01,8
118,Asia,2021-06-01,23
212,Europe,2021-06-01,18
284,Asia,2021-06-01,24
152,North America,2021-06-01,20
187,Asia,2021-06-01,24
346,Europe,2021-06-01,13
306,Asia,2021-06-01,21
196,North America,2021-06-01,19
102,Asia,2021-06-01,17
117,Europe,2021-06-01,16
364,Asia,2021-06-01,16
171,Asia,2021-06-01,25
151,Europe,2021-06-01,18
307,South America,2021-06-01,11
345,Asia,2021-06-01,25
283,South America,2021-06-01,7
265,Europe,2021-06-01,11
236,Asia,2021-06-01,23
260,South America,2021-06-01,11
373,Europe,2021-06-01,10
162,Europe,2021-06-01,17
356,Europe,2021-06-01,11
248,North America,2021-06-01,19
178,Europe,2021-06-01,16
135,Asia,2021-06-01,16
203,Asia,2021-06-01,21
94,Europe,2021-06-01,21
139,Asia,2021-06-01,21
246,Asia,2021-06-01,27
269,North America,2021-06-01,17
330,Europe,2021-06-01,5
321,South America,2021-06-01,15
326,North America,2021-06-01,16
127,North America,2021-06-01,18
128,North America,2021-06-01,17
325,Asia,2021-06-01,23
333,Asia,2021-06-01,16
371,South America,2021-06-01,12
141,Asia,2021-06-01,21
273,Asia,2021-06-01,21
224,Europe,2021-06-01,16
329,South America,2021-06-01,10
204,Europe,2021-06-01,12
221,Asia,2021-06-01,18
334,North America,2021-06-01,9
96,North America,2021-06-01,17
207,Asia,2021-06-01,25
201,Europe,2021-06-01,12
205,Asia,2021-06-01,25
335,South America,2021-06-01,8
140,North America,2021-06-01,20
130,Europe,2021-06-01,16
126,Europe,2021-06-01,20
324,South America,2021-06-01,8
331,Europe,2021-06-01,17
370,Asia,2021-06-01,22
274,North America,2021-06-01,17
244,South America,2021-06-01,9
374,North America,2021-06-01,11
206,Asia,2021-06-01,28
132,Europe,2021-06-01,7
328,South America,2021-06-01,6
93,Europe,2021-06-01,15
337,North America,2021-06-01,12
223,Europe,2021-06-01,12
184,Asia,2021-06-01,21
247,North America,2021-06-01,14
271,North America,2021-06-01,18
202,North America,2021-06-01,11
249,South America,2021-06-01,8
177,Europe,2021-06-01,15
243,South America,2021-06-01,10
323,Europe,2021-06-01,8
242,Asia,2021-06-01,26
95,Asia,2021-06-01,29
222,South America,2021-06-01,9
320,Europe,2021-06-01,13
336,North America,2021-06-01,19
275,Europe,2021-06-01,15
129,North America,2021-06-01,16
142,Asia,2021-06-01,13
240,Asia,2021-06-01,21
225,Asia,2021-06-01,25
327,North America,2021-06-01,12
318,Asia,2021-06-01,24
332,Europe,2021-06-01,20
268,North America,2021-06-01,14
179,Europe,2021-06-01,21
241,Asia,2021-06-01,27
97,South America,2021-06-01,9
134,Asia,2021-06-01,12
464,South America,2021-06-01,11
258,Asia,2021-06-01,11
136,Asia,2021-06-01,25
235,Asia,2021-06-01,25
264,Asia,2021-06-01,19
256,South America,2021-06-01,8
115,South America,2021-06-01,9
103,South America,2021-06-01,8
303,North America,2021-06-01,23
